cz90,civ_noninst_pop,civ_noninst_pop_employed,civ_noninst_pop_local,civ_noninst_pop_immigrant,civ_noninst_pop_employed_local,civ_noninst_pop_employed_immigrant,civ_noninst_pop_employed_central_america,civ_noninst_pop_employed_south_america,civ_noninst_pop_employed_mexico,civ_noninst_labforce,civ_noninst_labforce_local,civ_noninst_labforce_immigrant,civ_noninst_labforce_central_america,civ_noninst_labforce_south_america,civ_noninst_labforce_mexico,count,count_local,count_immigrant,count_central_america,count_south_america,count_mexico,county_prop_incz,county_prop_inpuma,EPOP,state_fips,state_abbv,states_count,states_abbv,cbsa10,cbsa_name
26803,21319.85251739621,16177.73624703288,20887.9871173203,431.8654000759125,15822.90629670024,354.8299503326416,11.963838785886765,4.085213243961334,17.21625581383705,16588.88377994299,16234.053829610348,354.8299503326416,11.963838785886765,4.085213243961334,17.21625581383705,1584.7709377110004,1559.676056355238,25.09488135576248,0.8754028379917145,0.8754028379917145,2.042606621980667,0.29180094599723816,0.0851477920848831,75.881088923258,38,ND,1,ND,27420,"Jamestown, ND"
26804,1571.5082993209362,1232.4694183859974,1460.4394314661622,111.068867854774,1153.6755834706128,78.79383491538465,0.23236164823174477,0.2788339778780937,5.901985865086317,1267.0215954780579,1184.6493911799043,82.37220429815352,0.23236164823174477,0.2788339778780937,7.063794106245041,94.91973330266774,90.48162582144141,4.438107481226325,0.04647232964634895,0.04647232964634895,0.3020701427012682,0.023236164823174477,5.39919355689731e-4,78.42589306837,38,ND,1,ND,NA,NA
26901,70154.08355855942,56188.897846877575,68015.70324271917,2138.3803158402443,54620.862493515015,1568.0353533625603,181.02253156900406,53.72814863920212,614.9806551933289,58185.10521554947,56610.457166969776,1574.6480485796928,181.02253156900406,53.72814863920212,621.5933504104614,6720.151514410973,6589.550783872604,130.60073053836823,9.092455923557281,7.439282119274139,39.67617130279541,0.826586902141571,0.6832459067919991,80.09355264398152,27,MN,1,MN,22260,"Fergus Falls, MN"
26902,42016.7090177536,32352.898049354553,41143.96950006485,872.7395176887512,31625.16920566559,727.7288436889648,6.421136856079102,24.07926321029663,194.7744846343994,33598.06350469589,32869.264471530914,728.799033164978,6.421136856079102,24.07926321029663,194.7744846343994,3617.2404289245605,3571.7573761940002,45.4830527305603,1.0701894760131836,0.5350947380065918,10.166800022125244,0.5350947380065918,0.2863263786423431,77.00007641170627,27,MN,1,MN,NA,NA
27001,7581.904211039655,5901.17576636374,7282.872512375005,299.0316986646503,5684.050954151899,217.12481221184134,14.615168985910714,5.71401993650943,100.4289032947272,6127.872673287056,5897.518748238683,230.35392504837364,16.631117852404714,5.71401993650943,109.90516287088394,438.7166027203202,425.845908251591,12.870694468729198,0.7714638393372297,0.3524743374437094,5.624384073540568,0.10596595924882056,0.01268831403829699,77.83237036642213,31,NE,1,NE,NA,NA
27002,5732.4693622887135,4549.237659931183,5082.806673973799,649.6626883149147,4101.206678271294,448.0309816598892,95.1310827434063,14.12310191988945,187.06448203325272,4734.436826616526,4245.102433681488,489.3343929350376,118.49193686246872,14.12310191988945,201.8093557357788,331.84848284721375,316.83713552355766,15.011347323656082,3.7306306958198547,0.17764908075332642,6.573015987873077,0.08882454037666321,0.007889798973125473,79.35912732231122,31,NE,1,NE,NA,NA
27003,3107.088356256485,2415.009354919195,3000.5691848397255,106.51917141675949,2336.770481556654,78.2388733625412,2.8083222806453705,1.970752477645874,36.95160895586014,2507.3883773088455,2424.9123861193657,82.47599118947983,2.8083222806453705,1.970752477645874,40.54823222756386,179.78189477324486,174.70720714330673,5.074687629938126,0.1970752477645874,0.14780643582344055,2.2170965373516083,0.04926881194114685,0.0024274158300920945,77.7258023595078,31,NE,1,NE,NA,NA
27004,5745.065132141113,3553.847143173218,5679.740295410156,65.32483673095703,3503.0932655334473,50.75387763977051,0.39116668701171875,0,10.365917205810547,3928.4870376586914,3875.972909927368,52.51412773132324,0.39116668701171875,0,12.126167297363281,379.1383113861084,375.9111862182617,3.2271251678466797,0.19558334350585938,0,0.39116668701171875,0.09779167175292969,0.009563211064232746,61.85912711922108,46,SD,1,SD,NA,NA
27005,29938.15492045507,24331.211074650288,28028.86518937722,1909.2897310778499,22914.194196239114,1417.0168784111738,154.97404159605503,39.56667511537671,632.0650386884809,25094.556849576533,23562.03384176269,1532.523007813841,191.09810550510883,40.42506380751729,655.2613891810179,1807.0637678019702,1748.033769391477,59.029998410493135,8.008524674922228,1.5864645056426525,22.80516418069601,0.13003588546032663,0.044812016920265055,81.2715784900496,46,SD,2,NE; SD,49460,"Yankton, SD"
27006,17524.568114846945,13909.641484618187,16498.321001321077,1026.2471135258675,13216.935359716415,692.7061249017715,106.76728188991547,6.619571477174759,77.2995120882988,14317.492501437664,13590.8343808949,726.6581205427647,106.76728188991547,6.619571477174759,83.70554900169373,1096.0729158818722,1060.4126437306404,35.660272151231766,4.057156711816788,1.0676728188991547,6.406036913394928,0.21353456377983093,0.045597009928642684,79.37223555788422,46,SD,1,SD,33580,"Mitchell, SD"
27007,12228.883001163602,9706.337821781635,11512.753747686744,716.1292534768581,9222.958026051521,483.379795730114,74.50366765260696,4.619227394461632,53.94065538048744,9990.941832214594,9483.86987017095,507.071962043643,74.50366765260696,4.619227394461632,58.41087543964386,764.8546521216631,739.9704271256924,24.884224995970726,2.8311393707990646,0.7450366765260696,4.470220059156418,0.14900733530521393,0.022203185974760453,79.37223555788422,46,SD,1,SD,26700,"Huron, SD"
27008,11787.54104949534,8429.655905790627,11346.874078050256,440.6669714450836,8126.077979132533,303.57792665809393,39.94824370741844,2.4544613510370255,38.2059455960989,8925.82314568758,8608.035499282181,317.78764640539885,39.94824370741844,2.4544613510370255,42.201939076185226,755.4938543364406,739.3001349568367,16.193719379603863,1.6844259798526764,0.395880863070488,2.735442578792572,0.08426859840915513,0.014375950874881138,71.51326871647693,46,SD,1,SD,NA,NA
27009,6584.413906041533,4651.129186652601,6353.782018285245,230.63188775628805,4491.648316696286,159.48086995631456,20.333326742053032,1.2468046359717846,20.48418613523245,4942.076964296401,4775.1951076723635,166.88185662403703,20.333326742053032,1.2468046359717846,22.69685673713684,423.1463475935161,414.58520033210516,8.561147261410952,0.8759578578174114,0.201097521930933,1.43015968054533,0.048352199367870274,0.00474170721697971,70.6384691640505,46,SD,1,SD,NA,NA
27010,2977.875264486298,2219.5095342332497,2842.3169648926705,135.55829959362745,2127.055222844705,92.45431138854474,13.185719039291143,0.8140412252396345,10.990479996427894,2323.3199119716883,2226.438258518465,96.88165345322341,13.185719039291143,0.8140412252396345,12.03036018833518,189.0886571360752,184.2411579489708,4.847499187104404,0.5269394218921661,0.13129697181284428,0.8438036888837814,0.022672384642723115,8.85708828196702e-4,74.53332786308391,46,SD,1,SD,NA,NA
27011,12377.24008077383,7656.452675417066,12236.5034365654,140.73664420843124,7547.107887476683,109.34478794038296,0.8427343964576721,0,22.33246150612831,8463.581543624401,8350.444450899959,113.13709272444248,0.8427343964576721,0,26.124766290187836,816.8203137665987,809.8677549958229,6.952558770775795,0.42136719822883606,0,0.8427343964576721,0.21068359911441803,0.044387578935804806,61.85912711922108,46,SD,1,SD,38180,"Pierre, SD"
27012,1399.3794661611319,1137.5730146467686,1350.0536129772663,49.32585318386555,1097.321257095784,40.25175755098462,2.469872184097767,0.07159049808979034,8.018135786056519,1171.1131630018353,1130.3423743396997,40.7707886621356,2.469872184097767,0.07159049808979034,8.018135786056519,85.56854284182191,83.56400889530778,2.0045339465141296,0.21477149426937103,0.017897624522447586,0.7517002299427986,0.017897624522447586,3.203249635465172e-4,81.29124673862998,46,SD,1,SD,NA,NA
27101,47846.12696313858,38414.869448676705,45135.079613760114,2711.0473493784666,36569.216871619225,1845.6525770574808,486.748395845294,40.75208021700382,555.673006772995,39596.46541798115,37571.798201426864,2024.667216554284,505.45854894816875,91.5101940780878,620.5974318981171,4428.592197448015,4314.316122114658,114.27607533335686,9.670739337801933,4.305041804909706,35.017377495765686,0.27757601769040696,0.189408766784265,80.28835746365037,27,MN,1,MN,48820,"Willmar, MN"
27102,28967.924604833126,22941.520056307316,26760.512131929398,2207.4124729037285,21465.00612336397,1476.5139329433441,425.6128622889519,35.704515159130096,399.44046902656555,23673.47650682926,22115.91622942686,1557.560277402401,435.16800159215927,35.704515159130096,427.8699187040329,2817.1190962791443,2726.110160112381,91.0089361667633,11.069006443023682,3.5120348930358887,23.82421964406967,0.2520193050856747,0.1202311113340393,79.19628475033956,27,MN,1,MN,32140,"Marshall, MN"
27201,34960.53242236376,28426.555363833904,32890.187967419624,2070.3444549441338,26827.858908057213,1598.6964557766914,218.80061107873917,5.507566869258881,768.5559222102165,29302.75918394327,27599.41895765066,1703.3402262926102,252.84738808870316,5.507566869258881,837.6508520245552,2315.6815245747566,2220.5508241057396,95.13070046901703,14.51994901895523,1.5020636916160583,34.54746490716934,0.5006878972053528,0.2506883704079179,81.31041890440387,19,IA,1,IA,NA,NA
27202,32863.306339874864,25921.568129256368,29457.7816105783,3405.524729296565,23467.937182933092,2453.6309463232756,754.1503020375967,54.8843025714159,837.9485460370779,26827.6667483896,24215.73101349175,2611.935734897852,773.7257829159498,54.8843025714159,902.3657764643431,3043.2446492165327,2935.8441897183657,107.40045949816704,23.19902615249157,6.341751977801323,40.81524731218815,0.39861313968757006,0.19774250227010204,78.87693301816165,27,MN,2,IA; MN,49380,"Worthington, MN"
27301,33963.65866133571,27488.876758366823,32289.072134792805,1674.586526542902,26198.561662256718,1290.3150961101055,161.40824311971664,21.011306434869766,590.7004498839378,28368.14941841364,27001.670910924673,1366.478507488966,185.79827100038528,21.011306434869766,641.3978027403355,2215.787606716156,2137.5061445832253,78.28146213293076,10.534956574440002,1.3426847159862518,27.548572540283203,0.29859569074543924,0.14642520349636534,80.93614716974002,19,IA,1,IA,NA,NA
27302,25804.848040893674,20438.29582209885,23284.464560359716,2520.3834805339575,18611.799209862947,1826.4966122359037,534.4093283265829,37.86120493710041,645.8083843439817,21141.09648309648,19196.60858757794,1944.4878955185413,551.08929233253,37.86120493710041,696.4460429400206,2298.3561513870955,2215.916614487767,82.43953689932823,17.210513040423393,4.460473045706749,31.17049916088581,0.2519154944703461,0.09752062052094357,79.20331787929813,27,MN,2,IA; MN,NA,NA
27401,28065.80144095421,21816.661756694317,24949.30855330825,3116.49288764596,19626.59554836154,2190.066208332777,249.17404583096504,20.596233934164047,1117.4466528594494,22714.81909531355,20283.655795633793,2431.163299679756,289.55881825089455,20.596233934164047,1220.4278225302696,2282.5473371744156,2185.623883366585,96.92345380783081,16.557756692171097,1.2115431725978851,47.25018373131752,0.40384772419929504,0.16309298434094988,77.73397030044895,19,IA,1,IA,44740,"Storm Lake, IA"
27402,52857.1588562727,40238.2201423347,49955.503983065486,2901.6548732072115,38208.96968065202,2029.2504616826773,134.89981485903263,7.02666275203228,1131.3358814567327,41852.82548031211,39631.09748771787,2221.727992594242,162.60064728558064,7.02666275203228,1222.1614445149899,3905.0271856188774,3795.963822185993,109.06336343288422,13.190544500946999,1.5735882967710495,53.828284814953804,0.499975000527455,0.35553072353137005,76.12633938904857,19,IA,1,IA,22700,"Fort Dodge, IA"
27501,499172.6716133505,390815.8033312261,446412.00694712996,52760.664666220546,351065.67530845106,39750.128022775054,2128.98494592309,729.4304412156343,8839.374562501907,407271.6450600475,365738.66803592443,41532.97702412307,2128.98494592309,747.4304412156343,9034.971349835396,18291.989908963442,17008.841539740562,1283.1483692228794,67.75310012698174,31.6603195220232,262.05580355226994,0.9230637636853882,4.3231681310623244,78.29270822621164,19,IA,1,IA,19780,"Des Moines-West Des Moines, IA"
27502,19959.759363859892,15003.429355680943,19270.965259850025,688.7941040098667,14469.987367659807,533.4419880211353,40.497773826122284,94.60545524954796,193.85819602012634,15625.169768601656,15077.122026085854,548.0477425158024,40.497773826122284,94.60545524954796,199.16937947273254,1543.5626909136772,1513.6872839927673,29.87540692090988,1.9916937947273254,1.6597448289394379,8.29872414469719,0.3319489657878876,0.11019011588764815,75.16838796587338,19,IA,1,IA,NA,NA
27503,18758.64839285612,14337.547345533967,18024.79205802083,733.8563348352909,13766.152388080955,571.3949574530125,78.50951179862022,19.48309749364853,261.8520513921976,14920.212854668498,14327.062791287899,593.150063380599,91.18774391710758,19.48309749364853,265.1915833353996,1167.9009746015072,1143.0797019600868,24.821272641420364,2.7658774703741074,0.5717313289642334,9.553902819752693,0.1263040125626924,0.02358338002992899,76.43166525256773,19,IA,1,IA,NA,NA
27504,26643.08415865898,20710.72712701559,23684.573158711195,2958.5109999477863,18631.680197805166,2079.0469292104244,236.54286471009254,19.55216547846794,1060.8008211553097,21563.35489219427,19255.432614147663,2307.922278046608,274.8804440796375,19.55216547846794,1158.5616485476494,2166.8399859666824,2074.8297954797745,92.01019048690796,15.718407541513443,1.1501273810863495,44.85496786236763,0.38337579369544983,0.1469769991916161,77.73397030044895,19,IA,1,IA,NA,NA
27601,114024.64386609197,86721.81729859859,110628.96355748177,3395.680308610201,84193.06405375898,2528.7532448396087,119.29265263676643,0,280.5607084184885,90883.1439807713,88285.82080262154,2597.3231781497598,119.29265263676643,0,302.3059413731098,4034.8017761185765,3925.186222463846,109.61555365473032,7.944053009152412,0,13.937076836824417,0.9389939650530483,0.9565242575881387,76.05532835554635,46,SD,1,SD,39660,"Rapid City, SD"
27602,4694.555461853743,2904.011030830443,4641.175550222397,53.37991163134575,2862.537716254592,41.473314575850964,0.319640189409256,0,8.470465019345284,3210.146422237158,3167.234726808965,42.911695428192616,0.319640189409256,0,9.908845871686935,309.81125358492136,307.174222022295,2.637031562626362,0.159820094704628,0,0.319640189409256,0.079910047352314,0.006385615667849065,61.85912711922108,46,SD,1,SD,NA,NA
27603,2878.616689324379,1780.687157124281,2845.885090827942,32.73159849643707,1755.2564690709114,25.430688053369522,0.19599759578704834,0,5.193936288356781,1968.4038544893265,1942.0911772549152,26.31267723441124,0.19599759578704834,0,6.0759254693984985,189.9706697165966,188.35368955135345,1.6169801652431488,0.09799879789352417,0,0.19599759578704834,0.048999398946762085,0.0024009410971439493,61.85912711922108,46,SD,1,SD,NA,NA
27604,582.9083044342697,360.5819890284911,576.2802873551846,6.628017079085112,355.43237695656717,5.149612071923912,0.039688725024461746,0,1.0517512131482363,398.5938654206693,393.2656540861353,5.328211334533989,0.039688725024461746,0,1.2303504757583141,38.46829672995955,38.14086474850774,0.3274319814518094,0.019844362512230873,0,0.039688725024461746,0.009922181256115437,9.84496808792085e-5,61.85912711922108,46,SD,1,SD,NA,NA
27605,6756.173757612705,4179.310113117099,6679.352009296417,76.821748316288,4119.623754769564,59.68635834753513,0.46001046895980835,0,12.190277427434921,4619.885139763355,4558.128734305501,61.75640545785427,0.46001046895980835,0,14.260324537754059,445.86514703929424,442.0700606703758,3.795086368918419,0.23000523447990417,0,0.46001046895980835,0.11500261723995209,0.013225601972038925,61.85912711922108,46,SD,1,SD,NA,NA
27701,36472.52359247208,28348.5616030097,35222.14943277836,1250.374159693718,27430.155420958996,918.406182050705,32.96546119451523,23.133656978607178,433.7560683488846,29432.951773881912,28464.808229327202,968.1435445547104,32.96546119451523,23.133656978607178,475.9749923348427,2110.36785787344,2050.7986911535263,59.56916671991348,2.3133656978607178,1.7350242733955383,26.025364100933075,0.5783414244651794,0.33447880325241286,77.7258023595078,31,NE,1,NE,42420,"Scottsbluff, NE"
27702,71061.05474638939,52601.158621519804,67465.05308514833,3596.0016612410545,49998.40748915076,2602.7511323690414,12.077929705381393,95.95110154151917,936.9593530297279,55068.94380247593,52444.073096215725,2624.8707062602043,12.077929705381393,95.95110154151917,946.0042550861835,3171.939980953932,3030.2087175250053,141.73126342892647,1.9286030530929565,3.954188257455826,42.83341607451439,0.638916621878753,0.5287184006578238,74.02248504366939,56,WY,2,NE; WY,16940,"Cheyenne, WY"
